,total_posts,text,likes,date,subscribers,subscribed,image_urls,account_description
9,113,"🌺skateboarrrdddd :D🌺 NEW OC WOOHOO I’ve been wanting to make a skater oc for such a long time and I had fun with this one!! I kinda like the name Carmen but I’m open to any alternative name suggestions! 😊 Have a lovely weekend!💖
#blondivae_ocs #artoftheday #instaart #digitalart #procreateart #procreate5 #thisisanewtagforartists #arttag2k20 #cuteart #aestheticpink #aestheticart #skateboardart #newcharacter #characterdesign #drawdrawdraw","1,691",2020-05-09T01:20:27.000Z,"7,866",717,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s150x150/96267593_327652408199404_2892668353918011190_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Uhh-l0LOA_0AX-5bqhu&oh=40a83124c0be87b4934004eb3f1ec632&oe=5F0E8190 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/96267593_327652408199404_2892668353918011190_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Uhh-l0LOA_0AX-5bqhu&oh=27db56243672e7e26066045e3c419937&oe=5F0F2846 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s320x320/96267593_327652408199404_2892668353918011190_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Uhh-l0LOA_0AX-5bqhu&oh=b2549e8c45ac28e938465914339d01e1&oe=5F0D7480 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s480x480/96267593_327652408199404_2892668353918011190_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Uhh-l0LOA_0AX-5bqhu&oh=c803b61638de11cc563d43382f0c0ac7&oe=5F0F3E26 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/96267593_327652408199404_2892668353918011190_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Uhh-l0LOA_0AX-5bqhu&oh=d9d15955c4c12e71f4d424b39403a2a6&oe=5F0D44A9 640w","🌸17yo doodler🌸
🌙Nocturnal cat🌙
🌸Sugar addict🌸
⭐Has way too many otps⭐
🌸SobBinG 24/7🌸
🌟DO NOT repost without permission and credit!🌟"
10,113,"⭐️May The Fourth Be With You!! (And Coley!!)⭐️ I decided to combine some start wars with fan art of one of my fav youtubers, @theroleycoley (coleydoesthings)!! I LOVE her videos!! So I drew her with Baby Yoda!! 😖😖💖 Coley if you’re reading this Ilysm you’re awesome, keep being you!! 🤗 Have a wonderful day peepss!!💜
⭐️
⭐️
⭐️
⭐️
#fanart #starwars #babyyoda #mandelorian #coleydoesthings #maythe4thbewithyou #art #artistsoninstagram #artist #thisisanewtagforartists #arttag2k20 #aestheticart #cuteart #digitalart #procreateart","1,390",2020-05-05T03:58:30.000Z,"7,866",717,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s150x150/95559916_702863910513021_4279296686273162909_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=uUpcJ4XFkjsAX8ix0NL&oh=9f3f2f8dc31790fac7e6e6b895d191fb&oe=5F0E11D7 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/95559916_702863910513021_4279296686273162909_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=uUpcJ4XFkjsAX8ix0NL&oh=0a40c8adb99e7ce138e484d2dd0a3a6a&oe=5F0CF39D 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s320x320/95559916_702863910513021_4279296686273162909_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=uUpcJ4XFkjsAX8ix0NL&oh=7d39bc71dce6a3ce77d08b96c67b7f18&oe=5F0E9D27 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s480x480/95559916_702863910513021_4279296686273162909_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=uUpcJ4XFkjsAX8ix0NL&oh=13307d83a6254e8553faac04dbd30fe8&oe=5F0E957D 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/95559916_702863910513021_4279296686273162909_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=uUpcJ4XFkjsAX8ix0NL&oh=a0a0817a514ff34e1a7279b31f0cccc2&oe=5F0E4972 640w","🌸17yo doodler🌸
🌙Nocturnal cat🌙
🌸Sugar addict🌸
⭐Has way too many otps⭐
🌸SobBinG 24/7🌸
🌟DO NOT repost without permission and credit!🌟"
11,113,"✨GUCCI GANGGGGG✨ GUYS ITS (some of because I couldn’t fit them all) THE SQUAD IN MY STORYY 😆🎉 Feel free to ask them questions!! 😋I...I don’t have any names.... shhh give me suggestions 🤧 Have an epic day folksss!!!💖💖💖
🌸
🌸
🌸
🌸
#blondivae_ocs #procreateart #thisisanewtagforartists #arttag2k20 #artistsofinstagram #draw #arte #characterart #oc #originalcharacter #comic #artsy #digitalart #aestheticart #cuteart","1,290",2020-05-03T23:42:11.000Z,"7,866",717,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c166.0.1108.1108a/s150x150/95571929_671814090062078_2480073238625650471_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ZVgqSkudA1kAX9sedDm&oh=3fec6ce680590b88ad7acd38a858154b&oe=5F0C195B 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c166.0.1108.1108a/s240x240/95571929_671814090062078_2480073238625650471_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ZVgqSkudA1kAX9sedDm&oh=26cb74a8fb9c401995ef246029711094&oe=5F0E6011 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c166.0.1108.1108a/s320x320/95571929_671814090062078_2480073238625650471_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ZVgqSkudA1kAX9sedDm&oh=fbf3bab2ea9abd7e4ac24f35b3ed4a84&oe=5F0C2D2B 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c166.0.1108.1108a/s480x480/95571929_671814090062078_2480073238625650471_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ZVgqSkudA1kAX9sedDm&oh=5defbfd94036a93d84f614f75eefdd79&oe=5F0EC671 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c166.0.1108.1108a/s640x640/95571929_671814090062078_2480073238625650471_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ZVgqSkudA1kAX9sedDm&oh=1e443aaf79d1ca33953a948cb7e48661&oe=5F0D7692 640w","🌸17yo doodler🌸
🌙Nocturnal cat🌙
🌸Sugar addict🌸
⭐Has way too many otps⭐
🌸SobBinG 24/7🌸
🌟DO NOT repost without permission and credit!🌟"
0,32,"New drawing! Gary!

#drawing #draw #drawings #drawthisinyourstyle #drawingsketch #drawthisinyourstylechallenge #drawingoftheday #drawdrawdraw #draweveryday #drawingchallenge #drawdaily #drawsomething #draws #drawart #artdraw #drawingtime #drawing✏ #blackandwhitedrawing #drawingskills #drawingpencil",5,2020-06-12T21:11:22.000Z,132,199,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s150x150/103362760_2618332401818501_4263175088519805797_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4x4-2v63QsUAX-TAQd5&oh=40f5db82e3a3aa60d6cb745d5f80eeb0&oe=5F0D85AF 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s240x240/103362760_2618332401818501_4263175088519805797_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4x4-2v63QsUAX-TAQd5&oh=b1ec80e0bb474bf1eeb66578dae8d31b&oe=5F0CECE7 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s320x320/103362760_2618332401818501_4263175088519805797_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4x4-2v63QsUAX-TAQd5&oh=4b40052165f1f84f6b6d258d293269bc&oe=5F0E20BA 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s480x480/103362760_2618332401818501_4263175088519805797_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4x4-2v63QsUAX-TAQd5&oh=07ebbd3468f13c4de434005b5f9556af&oe=5F0EBF7C 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/103362760_2618332401818501_4263175088519805797_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4x4-2v63QsUAX-TAQd5&oh=9b0ae90e03b886807dab26ead885ee47&oe=5F0F7142 640w","If you Like my Drawings Leave a Follow!
-Self Taught
DM ME TO HAVE YOUR ART FEATURED FOR 24HOURS!
Started 9th June 2020."
1,32,"New Drawing! Space!

#drawing #draw #drawings #drawthisinyourstyle #drawingsketch #drawthisinyourstylechallenge #drawingoftheday #drawdrawdraw #draweveryday #drawingchallenge #drawdaily #drawsomething #draws #drawart #artdraw #drawingtime #drawing✏ #blackandwhitedrawing #drawingskills #drawingpencil",9,2020-06-12T21:10:52.000Z,132,199,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s150x150/103856658_720123565480218_1488890322427607704_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=SSFCqdoN7UUAX9rJgk4&oh=ee7b50ce5c7412a18a354e28a726b675&oe=5F0DB4D6 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s240x240/103856658_720123565480218_1488890322427607704_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=SSFCqdoN7UUAX9rJgk4&oh=277a4b55d1c48b8ae565aaedb91d3d6a&oe=5F0E7854 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s320x320/103856658_720123565480218_1488890322427607704_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=SSFCqdoN7UUAX9rJgk4&oh=0ae3e3adf94a40029e5e14c2db4f133a&oe=5F0D302E 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s480x480/103856658_720123565480218_1488890322427607704_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=SSFCqdoN7UUAX9rJgk4&oh=08c7460dfa20790437d6eb822dbf5adb&oe=5F0BD36B 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/103856658_720123565480218_1488890322427607704_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=SSFCqdoN7UUAX9rJgk4&oh=f4b8187c0fb5f283367ead95b9586663&oe=5F0E7F66 640w","If you Like my Drawings Leave a Follow!
-Self Taught
DM ME TO HAVE YOUR ART FEATURED FOR 24HOURS!
Started 9th June 2020."
2,32,"New Drawing! Clash of clans!

#drawing #draw #drawings #drawthisinyourstyle #drawingsketch #drawthisinyourstylechallenge #drawingoftheday #drawdrawdraw #draweveryday #drawingchallenge #drawdaily #drawsomething #draws #drawart #artdraw #drawingtime #drawing✏ #blackandwhitedrawing #drawingskills #drawingpencil",9,2020-06-12T21:10:18.000Z,132,199,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s150x150/103093183_137679224582418_2827437486999058676_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bWPwO9WqJHMAX86t9kq&oh=fbd996f73fabdcc761702c71203ce939&oe=5F0E5BCB 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s240x240/103093183_137679224582418_2827437486999058676_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bWPwO9WqJHMAX86t9kq&oh=5606ee0363afe456f1ca7baa7f6cfeef&oe=5F0DE8CD 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s320x320/103093183_137679224582418_2827437486999058676_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bWPwO9WqJHMAX86t9kq&oh=4a22270e91a821b93199ef176940740b&oe=5F0CF833 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s480x480/103093183_137679224582418_2827437486999058676_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bWPwO9WqJHMAX86t9kq&oh=6b50a39cd12421c4ccbe180ecf24d7d2&oe=5F0CB676 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/103093183_137679224582418_2827437486999058676_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=bWPwO9WqJHMAX86t9kq&oh=b4f9e30944a85f799e56314967def9d7&oe=5F0EED7B 640w","If you Like my Drawings Leave a Follow!
-Self Taught
DM ME TO HAVE YOUR ART FEATURED FOR 24HOURS!
Started 9th June 2020."
3,32,"New Drawing! Toucan!

#drawing #draw #drawings #drawthisinyourstyle #drawingsketch #drawthisinyourstylechallenge #drawingoftheday #drawdrawdraw #draweveryday #drawingchallenge #drawdaily #drawsomething #draws #drawart #artdraw #drawingtime #drawing✏ #blackandwhitedrawing #drawingskills #drawingpencil",6,2020-06-12T21:09:25.000Z,132,199,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s150x150/103671413_286804585776803_82140360782548823_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=G3xnjZ16ABoAX8mSCw_&oh=82851cc60d7ffa0d6aec5a6285b9ec2f&oe=5F0BA242 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/103671413_286804585776803_82140360782548823_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=G3xnjZ16ABoAX8mSCw_&oh=d274056028d7e5b3d212d25e69f31dcb&oe=5F0F2B75 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s320x320/103671413_286804585776803_82140360782548823_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=G3xnjZ16ABoAX8mSCw_&oh=208acb8b2d6e25836956a06b851ac5c4&oe=5F0BEBCD 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s480x480/103671413_286804585776803_82140360782548823_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=G3xnjZ16ABoAX8mSCw_&oh=698e98b6f5155a8a9e11d0af3559f95f&oe=5F0F2591 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/103671413_286804585776803_82140360782548823_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=G3xnjZ16ABoAX8mSCw_&oh=fe50c19bda28b8db51377b1160b18ddf&oe=5F0D6C21 640w","If you Like my Drawings Leave a Follow!
-Self Taught
DM ME TO HAVE YOUR ART FEATURED FOR 24HOURS!
Started 9th June 2020."
4,32,"New Drawing! Chris Griffin!

#drawing #draw #drawings #drawthisinyourstyle #drawingsketch #drawthisinyourstylechallenge #drawingoftheday #drawdrawdraw #draweveryday #drawingchallenge #drawdaily #drawsomething #draws #drawart #artdraw #drawingtime #drawing✏ #blackandwhitedrawing #drawingskills #drawingpencil",7,2020-06-12T21:08:14.000Z,132,199,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s150x150/103599114_291739272013693_5992501026929244011_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=__j5aFbnm9kAX-QnVDY&oh=3db0436c066adead0414b55c01a26f29&oe=5F0D3BBF 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s240x240/103599114_291739272013693_5992501026929244011_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=__j5aFbnm9kAX-QnVDY&oh=0919a926cc5645a480ddceb8ea723224&oe=5F0C01B9 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s320x320/103599114_291739272013693_5992501026929244011_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=__j5aFbnm9kAX-QnVDY&oh=f23f4ac125e2ddfe5ea81aa530d7161d&oe=5F0D61C7 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.180.1440.1440a/s480x480/103599114_291739272013693_5992501026929244011_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=__j5aFbnm9kAX-QnVDY&oh=4d75d6127ae548f1c6e17f80c88d44cc&oe=5F0D0782 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/103599114_291739272013693_5992501026929244011_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=__j5aFbnm9kAX-QnVDY&oh=df0e49432dd7ae880afd200589789375&oe=5F0C6D0F 640w","If you Like my Drawings Leave a Follow!
-Self Taught
DM ME TO HAVE YOUR ART FEATURED FOR 24HOURS!
Started 9th June 2020."
0,38,"Energy drink? - Game Nanno 2D
#nanno2d .
.
.
.#art #artework #artwork #artgame #desenhos #desenhogamer #arte #drawing #draw #drawgame #ilustração #ilustration #artedigital #digitalart #ilustracion #ilustragram #ilustracao #ilustracaodigital #ilustracaodigital #desenhodigital #desenhodigital🎨 #desenhoanimados #designerinstagram #unrealgame #unrealengine4 #enginedesign #drawingoninstagram #drawdrawdraw #jogo2d #jogobrasil",5,2020-06-12T21:09:39.000Z,62,28,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c72.0.873.873a/s150x150/103541636_991492467952799_4456047370855683108_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YVQdVAImHZUAX9KOYFe&oh=8b49cfe4734035e7bfb41bff8768c05f&oe=5F0BFAC6 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c72.0.873.873a/s240x240/103541636_991492467952799_4456047370855683108_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YVQdVAImHZUAX9KOYFe&oh=9907d3e15e3936f771363bd064e6eb9e&oe=5F0E6BC4 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c72.0.873.873a/s320x320/103541636_991492467952799_4456047370855683108_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YVQdVAImHZUAX9KOYFe&oh=df3fb336421fc2b9c33772aeb6098751&oe=5F0F66BE 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/c72.0.873.873a/s480x480/103541636_991492467952799_4456047370855683108_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YVQdVAImHZUAX9KOYFe&oh=5dfb88fa8ea6d4917d2842f4a4309f87&oe=5F0B9AFB 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c72.0.873.873a/s640x640/103541636_991492467952799_4456047370855683108_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YVQdVAImHZUAX9KOYFe&oh=dbf456adea25243b4b7280bfa07c08bf&oe=5F0F33F2 640w","Siga o Anticorpo Nanno em Maryland, o mundo de aventuras-Follow the Nanno Antibody in Maryland, your world of adventure.@dani_designart @davibarbiere"
1,38,"Save point illustration - Game Nanno
#nanno2d .
.
.
.
#gamedeveloper #2dgame #adventure #gamedesign #gamedesigner #unreal4 #unrealengine #jogobrasil #jogobrasileiro #videogames #videogame #design #ilustração #ilustration #desenho #artwork #arte #drawing #draw #drawgame #krita #kritaart #indiegame #desenhodigital #desenhodigital🎨 #drawingoninstagram #ilustragram #criação #ilustracao",3,2020-06-12T21:03:06.000Z,62,28,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s150x150/104163296_115140163347749_4935108350652491388_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gXrWvChw6V4AX_JCMxj&oh=eadbf080a469fb7bfe14f16e7763205f&oe=5F0C764D 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/104163296_115140163347749_4935108350652491388_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gXrWvChw6V4AX_JCMxj&oh=a623be867c25ba438f6294f01c7a5537&oe=5F0E30CB 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s320x320/104163296_115140163347749_4935108350652491388_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gXrWvChw6V4AX_JCMxj&oh=204d1066d4c9b83fcb08040c5d735cc8&oe=5F0B9135 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s480x480/104163296_115140163347749_4935108350652491388_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gXrWvChw6V4AX_JCMxj&oh=df69606a4857ea6f3af08a3fafa58ae8&oe=5F0D5174 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/104163296_115140163347749_4935108350652491388_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gXrWvChw6V4AX_JCMxj&oh=f5dab07106eac053fdb41ee0bd4f7e2d&oe=5F0DED4A 640w","Siga o Anticorpo Nanno em Maryland, o mundo de aventuras-Follow the Nanno Antibody in Maryland, your world of adventure.@dani_designart @davibarbiere"
2,38,"Test lighting path. - Teste Animação.
#Nanno2d .
.
.
.
#drawing #drawgame #draw #desenhogamer #desenhos #desenhosanimados #desenho #ilustration #ilustração #designgame #artwork #artdesign #artgame #art #arteinstagram #drawingoninstagram #drawgame #drawdigital #draw #drawings #desenhodigital #desenhodigital🎨 #desenho #desenhosinstagram #ilustragram #ilustración #ilustracao #ilustraciones #designer #designerinstagram #designerdigital #jogo2d",16,2020-06-10T16:46:07.000Z,62,28,"https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s150x150/103456050_184856989570744_4746895640900953226_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JODd59lHgT0AX86bDJE&oh=05626645c100ee2c58c56cd6d9e7766a&oe=5EE623CD 150w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/103456050_184856989570744_4746895640900953226_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JODd59lHgT0AX86bDJE&oh=48e6744db2db173e7be15f564b81aa4a&oe=5EE6288B 240w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s320x320/103456050_184856989570744_4746895640900953226_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JODd59lHgT0AX86bDJE&oh=005edb1b2e1879f0c5e4e90bcc9399f2&oe=5EE64C35 320w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/e35/s480x480/103456050_184856989570744_4746895640900953226_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JODd59lHgT0AX86bDJE&oh=3a92512a553a9279b4ad2b55071493c0&oe=5EE646B4 480w,https://instagram.fbru2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/103456050_184856989570744_4746895640900953226_n.jpg?_nc_ht=instagram.fbru2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=JODd59lHgT0AX86bDJE&oh=62e6e3a3b7f0ef95956011485510eab4&oe=5EE6764A 640w","Siga o Anticorpo Nanno em Maryland, o mundo de aventuras-Follow the Nanno Antibody in Maryland, your world of adventure.@dani_designart @davibarbiere"
